time,MAC,packet
2025-09-18 12:24:40.159427,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:01:00:03 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 40 nh = UDP hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:3 ###[ UDP ]### sport = 53550 dport = 5355 len = 40 chksum = 0x8bd9 ###[ Link Local Multicast Node Resolution - Query ]### id = 0 qr = 0 opcode = QUERY c = 0 tc = 0 t = 1 z = 0 rcode = ok qdcount = 1 ancount = 0 nscount = 0 arcount = 0 \qd \ |###[ DNS Question Record ]### | qname = b'PC-SE5126-PhVi.' | qtype = ALL | unicastresponse= 0 | qclass = IN \an \ \ns \ \ar \
2025-09-18 12:24:40.207627,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff3b:8 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xf1a8 id = 0x0 seq = 0x0 data = b''
2025-09-18 12:24:40.251755,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff3b:8 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00s\xa8\x00\x00\x00\x00'"
2025-09-18 12:24:40.292662,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff3b:8 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xf1a8 id = 0x0 seq = 0x0 data = b''"
2025-09-18 12:24:40.344172,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff00:1 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xf1ea id = 0x0 seq = 0x0 data = b''
2025-09-18 12:24:40.380201,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff00:1 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00s\xea\x00\x00\x00\x00'"
2025-09-18 12:24:40.433803,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff00:1 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xf1ea id = 0x0 seq = 0x0 data = b''"
2025-09-18 12:24:40.488027,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:d2:b0:ca src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffd2:b0ca ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x404f id = 0x0 seq = 0x0 data = b''
2025-09-18 12:24:40.536995,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:d2:b0:ca src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffd2:b0ca ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00\xc2N\x00\x00\x00\x00'"
2025-09-18 12:24:40.584630,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:d2:b0:ca src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffd2:b0ca ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x404f id = 0x0 seq = 0x0 data = b''"
2025-09-18 12:24:40.632744,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:21:be:12 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff21:be12 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x33b8 id = 0x0 seq = 0x0 data = b''
2025-09-18 12:24:40.671884,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:21:be:12 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff21:be12 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00\xb5\xb7\x00\x00\x00\x00'"
2025-09-18 12:24:40.719668,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:21:be:12 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ff21:be12 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x33b8 id = 0x0 seq = 0x0 data = b''"
2025-09-18 12:24:40.759224,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:bb:53:17 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffbb:5317 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x9e19 id = 0x0 seq = 0x0 data = b''
2025-09-18 12:24:40.800239,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:bb:53:17 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffbb:5317 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00 \x19\x00\x00\x00\x00'"
2025-09-18 12:24:40.848929,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:ff:bb:53:17 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 3ebe:8f8e:be6c:13da:a1ee:e4be:ba17:ae73 dst = ff02::1:ffbb:5317 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0x9e19 id = 0x0 seq = 0x0 data = b''"
2025-09-18 12:24:41.344395,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 300064 plen = 32 nh = TCP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2001:67c:1223:3::93e5:ff6a ###[ TCP ]### sport = 54546 dport = https seq = 3879637490 ack = 0 dataofs = 8 reserved = 0 flags = S window = 65535 chksum = 0xd9ba urgptr = 0 options = [('MSS', 1440), ('NOP', None), ('WScale', 8), ('NOP', None), ('NOP', None), ('SAckOK', b'')]"
2025-09-18 12:24:15.232052,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 56 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ ICMPv6 Neighbor Discovery - Router Advertisement ]### type = Router Advertisement code = 0 cksum = 0x9a69 chlim = 0 M = 0 O = 0 H = 0 prf = High P = 0 res = 0 routerlifetime= 1800 reachabletime= 0 retranstimer= 0 ###[ ICMPv6 Neighbor Discovery Option - Prefix Information ]### type = 3 len = 4 prefixlen = 64 L = 1 A = 1 R = 0 res1 = 0 validlifetime= 0x708 preferredlifetime= 0x708 res2 = 0x0 prefix = fe80:: ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.234202,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.239656,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:77:3b:af src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::535:7b17:55d2:b0ca ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x6ad R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.246817,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.267896,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.319860,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:77:3b:af src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::535:7b17:55d2:b0ca ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x6ad R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.351241,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.510880,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.531633,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.756289,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 36 nh = Hop-by-Hop Option Header hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ IPv6 Extension Header - Hop-by-Hop Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Router Alert ]### | otype = Router Alert [00: skip, 0: Don't change en-route] | optlen = 2 | value = Datagram contains a MLD message |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 0 | optdata = b'' ###[ MLDv2 - Multicast Listener Query ]### type = MLD Query code = 0 cksum = 0xfa54 mrd = 1 reserved = 0 mladdr = :: Resv = 0 S = 0 QRV = 2 QQIC = 125 sources_number= 0 sources = [ ]"
2025-09-18 12:24:15.761848,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 36 nh = Hop-by-Hop Option Header hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ IPv6 Extension Header - Hop-by-Hop Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Router Alert ]### | otype = Router Alert [00: skip, 0: Don't change en-route] | optlen = 2 | value = Datagram contains a MLD message |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 0 | optdata = b'' ###[ MLDv2 - Multicast Listener Query ]### type = MLD Query code = 0 cksum = 0xfa54 mrd = 1 reserved = 0 mladdr = :: Resv = 0 S = 0 QRV = 2 QQIC = 125 sources_number= 0 sources = [ ]"
2025-09-18 12:24:15.775872,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.803424,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::c801:7ff:fe3b:8 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xbf51 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.847278,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:50:56:c0:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::cbea:9338:c8bb:5317 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0x12a0 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:15.912258,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = Hop-by-Hop Option Header hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ IPv6 Extension Header - Hop-by-Hop Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Router Alert ]### | otype = Router Alert [00: skip, 0: Don't change en-route] | optlen = 2 | value = Datagram contains a MLD message |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 0 | optdata = b'' ###[ MLD - Multicast Listener Query ]### type = MLD Query code = 0 cksum = 0xfcd5 mrd = 1 reserved = 0 mladdr = ::"
2025-09-18 12:24:15.924513,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = Hop-by-Hop Option Header hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ IPv6 Extension Header - Hop-by-Hop Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Router Alert ]### | otype = Router Alert [00: skip, 0: Don't change en-route] | optlen = 2 | value = Datagram contains a MLD message |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 0 | optdata = b'' ###[ MLD - Multicast Listener Query ]### type = MLD Query code = 0 cksum = 0xfcd5 mrd = 1 reserved = 0 mladdr = ::"
2025-09-18 12:24:15.963410,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = 2001:a:b:c:2f3b:681d:45b5:b57b dst = ff02::1 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xcd9e id = 0x6f seq = 0x0 data = b''
2025-09-18 12:24:15.986798,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:16 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 76 nh = Hop-by-Hop Option Header hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::16 ###[ IPv6 Extension Header - Hop-by-Hop Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Router Alert ]### | otype = Router Alert [00: skip, 0: Don't change en-route] | optlen = 2 | value = Datagram contains a MLD message |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 0 | optdata = b'' ###[ MLDv2 - Multicast Listener Report ]### type = MLD Report Version 2 res = 0 cksum = 0xe780 reserved = 0 records_number= 3 \records \ |###[ ICMPv6 MLDv2 - Multicast Address Record ]### | rtype = 4 | auxdata_len= 0 | sources_number= 0 | dst = ff02::1:ff00:0 | sources = [ ] | auxdata = b'' |###[ ICMPv6 MLDv2 - Multicast Address Record ]### | rtype = 4 | auxdata_len= 0 | sources_number= 0 | dst = ff05::2 | sources = [ ] | auxdata = b'' |###[ ICMPv6 MLDv2 - Multicast Address Record ]### | rtype = 4 | auxdata_len= 0 | sources_number= 0 | dst = ff02::2 | sources = [ ] | auxdata = b''"
2025-09-18 12:24:16.016207,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 8 nh = ICMPv6 hlim = 64 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1 ###[ ICMPv6 Echo Request ]### type = Echo Request code = 0 cksum = 0xfe77 id = 0x6f seq = 0x0 data = b''
2025-09-18 12:24:16.048658,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 16 nh = Destination Option Header hlim = 64 src = 2001:a:b:c:2f3b:681d:45b5:b57b dst = ff02::1 ###[ IPv6 Extension Header - Destination Options Header ]### nh = ICMPv6 len = 0 autopad = On \options \ |###[ Scapy6 Unknown Option ]### | otype = 128 [10: discard+ICMP, 0: Don't change en-route] | optlen = 0 | optdata = b'' |###[ PadN ]### | otype = PadN [00: skip, 0: Don't change en-route] | optlen = 2 | optdata = b'\x00\x00' ###[ Raw ]### load = b'\xfe\x00O/\x00\xde\x00\x00'"
